ROW_ID,ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_NAME,PROVINCE,REGION,CUSTOMER_SEGMENT,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN,SHIP_DATE
6692,47620,2012-06-26T00:00:00,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars� Softgrip Scissors,Small Pack,0.55,2012-07-05T00:00:00
6704,47749,2010-03-16T00:00:00,Medium,46,399.58,0.04,Regular Air,-188.53,8.45,7.77,Cari Schnelling,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5 Scissors""",Small Pack,0.41,2010-03-16T00:00:00
6721,47873,2010-11-13T00:00:00,Critical,8,52.39,0.08,Regular Air,-17.38,5.89,5.57,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.36,2010-11-15T00:00:00
6736,47943,2009-11-14T00:00:00,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 478,Small Box,0.55,2009-11-14T00:00:00
6737,47943,2009-11-14T00:00:00,Medium,48,777.76,0.02,Regular Air,63.46,15.94,5.45,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.39,2009-11-15T00:00:00
6754,48101,2011-09-12T00:00:00,High,4,108.87,0.05,Regular Air,-39.92,22.84,16.87,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.37,2011-09-14T00:00:00
6783,48295,2009-11-23T00:00:00,Medium,48,10051.52,0.05,Regular Air,4938.78,204.1,13.99,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.36,2009-11-25T00:00:00
6858,48839,2010-07-10T00:00:00,Critical,1,97.13,0.05,Regular Air,-37.06,98.31,0.49,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.59,2010-07-12T00:00:00
6894,49154,2009-03-06T00:00:00,Medium,26,1523.5,0.07,Regular Air,-807.89,60.98,49,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.56,2009-03-07T00:00:00
6983,49921,2011-02-17T00:00:00,Low,5,756.15,0.06,Delivery Truck,-280.2792,145.45,17.85,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.57,2011-02-21T00:00:00
6984,49921,2011-02-17T00:00:00,Low,1,18.15,0.04,Regular Air,-7.26,12.28,6.13,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.65,2011-02-19T00:00:00
6665,47460,2010-10-10T00:00:00,Critical,12,31.6,0.1,Regular Air,-3.64,2.84,0.93,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent� Tank-Style Highlighters,Wrap Bag,0.37,2010-10-12T00:00:00
6669,47462,2011-06-09T00:00:00,High,43,154.18,0.08,Regular Air,-166.9225,3.58,5.47,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.56,2011-06-11T00:00:00
6670,47462,2011-06-09T00:00:00,High,18,110.31,0.05,Regular Air,-1.22,5.85,2.27,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.4,2011-06-11T00:00:00
6671,47462,2011-06-09T00:00:00,High,41,137.51,0.02,Regular Air,21.62,3.29,1.35,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Acco� Hot Clips� Clips to Go,Wrap Bag,0.57,2011-06-11T00:00:00
6692,47620,2012-06-26T00:00:00,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars� Softgrip Scissors,Small Pack,0.55,2012-07-05T00:00:00
6704,47749,2010-03-16T00:00:00,Medium,46,399.58,0.04,Regular Air,-188.53,8.45,7.77,Cari Schnelling,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5 Scissors""",Small Pack,0.41,2010-03-16T00:00:00
6721,47873,2010-11-13T00:00:00,Critical,8,52.39,0.08,Regular Air,-17.38,5.89,5.57,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.36,2010-11-15T00:00:00
6736,47943,2009-11-14T00:00:00,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 478,Small Box,0.55,2009-11-14T00:00:00
6737,47943,2009-11-14T00:00:00,Medium,48,777.76,0.02,Regular Air,63.46,15.94,5.45,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.39,2009-11-15T00:00:00
6754,48101,2011-09-12T00:00:00,High,4,108.87,0.05,Regular Air,-39.92,22.84,16.87,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.37,2011-09-14T00:00:00
6783,48295,2009-11-23T00:00:00,Medium,48,10051.52,0.05,Regular Air,4938.78,204.1,13.99,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.36,2009-11-25T00:00:00
6858,48839,2010-07-10T00:00:00,Critical,1,97.13,0.05,Regular Air,-37.06,98.31,0.49,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.59,2010-07-12T00:00:00
6894,49154,2009-03-06T00:00:00,Medium,26,1523.5,0.07,Regular Air,-807.89,60.98,49,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.56,2009-03-07T00:00:00
6983,49921,2011-02-17T00:00:00,Low,5,756.15,0.06,Delivery Truck,-280.2792,145.45,17.85,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.57,2011-02-21T00:00:00
6984,49921,2011-02-17T00:00:00,Low,1,18.15,0.04,Regular Air,-7.26,12.28,6.13,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.65,2011-02-19T00:00:00
6665,47460,2010-10-10T00:00:00,Critical,12,31.6,0.1,Regular Air,-3.64,2.84,0.93,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent� Tank-Style Highlighters,Wrap Bag,0.37,2010-10-12T00:00:00
6669,47462,2011-06-09T00:00:00,High,43,154.18,0.08,Regular Air,-166.9225,3.58,5.47,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.56,2011-06-11T00:00:00
6670,47462,2011-06-09T00:00:00,High,18,110.31,0.05,Regular Air,-1.22,5.85,2.27,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.4,2011-06-11T00:00:00
6671,47462,2011-06-09T00:00:00,High,41,137.51,0.02,Regular Air,21.62,3.29,1.35,Susan Vittorini,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Acco� Hot Clips� Clips to Go,Wrap Bag,0.57,2011-06-11T00:00:00
6692,47620,2012-06-26T00:00:00,Low,27,302.2,0.04,Regular Air,20.27,10.98,3.37,Charles McCrossin,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars� Softgrip Scissors,Small Pack,0.55,2012-07-05T00:00:00
6704,47749,2010-03-16T00:00:00,Medium,46,399.58,0.04,Regular Air,-188.53,8.45,7.77,Cari Schnelling,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5 Scissors""",Small Pack,0.41,2010-03-16T00:00:00
6721,47873,2010-11-13T00:00:00,Critical,8,52.39,0.08,Regular Air,-17.38,5.89,5.57,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.36,2010-11-15T00:00:00
6736,47943,2009-11-14T00:00:00,Medium,12,61.09,0.04,Regular Air,24.06,4.91,0.5,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 478,Small Box,0.55,2009-11-14T00:00:00
6737,47943,2009-11-14T00:00:00,Medium,48,777.76,0.02,Regular Air,63.46,15.94,5.45,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.39,2009-11-15T00:00:00
6754,48101,2011-09-12T00:00:00,High,4,108.87,0.05,Regular Air,-39.92,22.84,16.87,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.37,2011-09-14T00:00:00
6783,48295,2009-11-23T00:00:00,Medium,48,10051.52,0.05,Regular Air,4938.78,204.1,13.99,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.36,2009-11-25T00:00:00
6858,48839,2010-07-10T00:00:00,Critical,1,97.13,0.05,Regular Air,-37.06,98.31,0.49,Carlos Daly,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,0.59,2010-07-12T00:00:00
6894,49154,2009-03-06T00:00:00,Medium,26,1523.5,0.07,Regular Air,-807.89,60.98,49,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.56,2009-03-07T00:00:00
6983,49921,2011-02-17T00:00:00,Low,5,756.15,0.06,Delivery Truck,-280.2792,145.45,17.85,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.57,2011-02-21T00:00:00
8058,57509,2009-02-21T00:00:00,Low,11,2770.35,0.09,Delivery Truck,-202.581,259.71,66.67,Neola Schneider,Northwest Territories,Northwest Territories,Home Office,Furniture,Tables,"Bevis Round Bullnose 29 High Table Top""",Jumbo Box,0.39,2009-02-26T00:00:00
8073,57600,2012-11-11T00:00:00,Critical,32,1882.12,0.05,Regular Air,584.1455,59.78,10.29,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,2012-11-13T00:00:00
8074,57600,2012-11-11T00:00:00,Critical,44,186.94,0.05,Regular Air,85.81,4.13,0.5,Grant Carroll,Prince Edward Island,Atlantic,Small Business,Office Supplies,Labels,Avery 506,Small Box,0.4,2012-11-13T00:00:00
8075,57600,2012-11-11T00:00:00,Critical,12,407.2,0.01,Regular Air,-8.42,30.98,17.08,Grant Carroll,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 197,Small Box,0.56,2012-11-13T00:00:00
8124,58055,2011-10-27T00:00:00,Critical,26,208.6,0,Regular Air,-56.45,7.38,5.21,Julia West,Prince Edward Island,Atlantic,Consumer,Furniture,Office Furnishings,"Eldon� Expressions� Wood Desk Accessories, Oak",Small Box,0.39,2011-10-29T00:00:00
8133,58144,2009-12-16T00:00:00,Low,29,778.38,0.01,Regular Air,257.32,26.38,5.86,Muhammed MacIntyre,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 1935,Small Box,0.37,2009-12-23T00:00:00
8136,58150,2010-05-07T00:00:00,Critical,24,60.36,0.03,Regular Air,-119.623,2.16,6.05,Susan Vittorini,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.58,2010-05-07T00:00:00
8159,58340,2011-01-08T00:00:00,Medium,36,1936.3,0.03,Regular Air,278.12,50.98,13.66,Sylvia Foulston,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,Eureka The Boss� Cordless Rechargeable Stick Vac,Small Box,0.43,2011-01-09T00:00:00
8162,58368,2012-07-09T00:00:00,High,4,14.23,0,Regular Air,-4.43,2.08,5.33,Doug Bickford,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon� Wave Desk Accessories,Small Box,0.37,2012-07-11T00:00:00
8163,58368,2012-07-09T00:00:00,High,39,272.07,0.02,Regular Air,-206.46,6.48,9.54,Doug Bickford,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,Xerox 1905,Small Box,0.73,2012-07-10T00:00:00
8164,58368,2012-07-09T00:00:00,High,5,325.43,0.09,Express Air,-76.11,64.98,6.88,Doug Bickford,Prince Edward Island,Atlantic,Corporate,Office Supplies,Storage & Organization,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Small Box,0.44,2012-07-09T00:00:00
8176,58434,2009-03-09T00:00:00,High,42,843.53,0.04,Regular Air,268.32,19.23,6.15,Dorothy Badders,Prince Edward Island,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 13 Clairmont Wall Clock""",Small Pack,0.56,2009-03-10T00:00:00
8197,58626,2011-12-30T00:00:00,High,23,6641.14,0.05,Delivery Truck,673.77,300.98,64.73,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.6,2012-01-01T00:00:00
8198,58626,2011-12-30T00:00:00,High,21,10469.03,0.07,Delivery Truck,2608.72,500.98,26,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Furniture,Chairs & Chairmats,Global Troy� Executive Leather Low-Back Tilter,Jumbo Drum,0.55,2012-01-02T00:00:00
8199,58626,2011-12-30T00:00:00,High,18,835.55,0.04,Regular Air,171.59,45.19,1.99,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.6,2011-12-31T00:00:00
8208,58688,2009-03-29T00:00:00,Not Specified,18,215.93,0.08,Regular Air,-41.87,11.97,5.81,Grant Carroll,Prince Edward Island,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.35,2009-03-31T00:00:00
8256,59045,2011-02-13T00:00:00,Critical,30,140.24,0.05,Regular Air,32.8695,4.55,1.49,Chad Cunningham,Prince Edward Island,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.4,2011-02-15T00:00:00
8257,59047,2011-01-28T00:00:00,Not Specified,10,266.94,0.09,Regular Air,19.2,28.48,1.99,Beth Thompson,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.49,2011-01-28T00:00:00
8258,59047,2011-01-28T00:00:00,Not Specified,26,113.85,0.06,Regular Air,-93.93,4.14,6.6,Beth Thompson,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Image Series Black Desk Accessories,Small Box,0.38,2011-01-30T00:00:00
8282,59202,2012-09-08T00:00:00,Medium,7,83.81,0.09,Regular Air,21.92,12.53,0.5,Andrew Gjertsen,Prince Edward Island,Atlantic,Consumer,Office Supplies,Labels,Avery 485,Small Box,0.56,2012-09-08T00:00:00
8283,59202,2012-09-08T00:00:00,Medium,36,218.81,0.03,Regular Air,7.45,5.85,2.27,Andrew Gjertsen,Prince Edward Island,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.78,2012-09-09T00:00:00
8290,59207,2009-05-18T00:00:00,Critical,42,9502.736,0.02,Delivery Truck,-945.558,280.98,81.98,Sylvia Foulston,Prince Edward Island,Atlantic,Corporate,Furniture,Tables,Global Adaptabilities� Conference Tables,Jumbo Box,0.56,2009-05-18T00:00:00
8294,59234,2012-07-29T00:00:00,Low,32,5686.25,0.04,Regular Air,2109.21,177.98,0.99,Michelle Lonsdale,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Small Box,0.56,2012-08-02T00:00:00
8295,59234,2012-07-29T00:00:00,Low,16,797.24,0.04,Delivery Truck,11.46,50.98,14.19,Michelle Lonsdale,Prince Edward Island,Atlantic,Corporate,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.37,2012-08-03T00:00:00
8314,59395,2012-04-22T00:00:00,Critical,20,963.3,0.06,Express Air,367.12,48.04,7.23,Cari Schnelling,Prince Edward Island,Atlantic,Small Business,Office Supplies,Paper,Xerox 1885,Small Box,0.39,2012-04-24T00:00:00
8333,59558,2012-07-16T00:00:00,Not Specified,34,94.56,0,Regular Air,37.73,2.61,0.5,Henry Goldwyn,Prince Edward Island,Atlantic,Small Business,Office Supplies,Labels,Avery 479,Small Box,0.49,2012-07-19T00:00:00
8337,59585,2012-09-22T00:00:00,High,45,712.04,0.07,Regular Air,-110.925,15.99,9.4,Edward Hooks,Prince Edward Island,Atlantic,Consumer,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Small Box,0.4,2012-09-23T00:00:00
8344,59651,2010-05-20T00:00:00,Critical,36,283.21,0.08,Regular Air,-196.0635,8.04,8.94,Brendan Dodson,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.41,2010-05-22T00:00:00
8345,59651,2010-05-20T00:00:00,Critical,18,45.8,0.04,Regular Air,-52.92,2.23,4.57,Brendan Dodson,Prince Edward Island,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Pizzaz� Desk Accessories,Small Pack,0.4,2010-05-22T00:00:00
105,645,2009-12-02T00:00:00,High,42,557.85,0.05,Regular Air,89.4455,12.95,4.98,Harold Engle,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,2009-12-04T00:00:00
115,769,2010-06-01T00:00:00,Medium,37,4261.94,0.02,Delivery Truck,4.15,115.99,56.14,Roy French,Prince Edward Island,Atlantic,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.56,2010-06-02T00:00:00
119,773,2010-09-25T00:00:00,Medium,38,2071.3395,0.06,Regular Air,324.927,65.99,8.99,Helen Abelman,Prince Edward Island,Atlantic,Home Office,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.37,2010-09-26T00:00:00
180,1187,2012-11-19T00:00:00,Medium,14,222.91,0.05,Regular Air,20.21,15.98,4,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.73,2012-11-20T00:00:00
342,2339,2010-12-14T00:00:00,Low,12,1634.98,0.09,Regular Air,-120.45,140.85,19.99,Jennifer Braxton,Prince Edward Island,Atlantic,Small Business,Office Supplies,Storage & Organization,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Small Box,0.56,2010-12-16T00:00:00
510,3521,2012-10-25T00:00:00,Low,50,204.11,0.06,Regular Air,28.71,4.28,0.94,Giulietta Baptist,Prince Edward Island,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,2012-10-27T00:00:00
587,4007,2010-06-17T00:00:00,High,18,1038.4,0.01,Regular Air,112.36,56.96,13.22,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Office Supplies,Appliances,"Conquest� 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.8,2010-06-18T00:00:00
588,4007,2010-06-17T00:00:00,High,1,305.82,0.05,Regular Air,-232.24,279.48,35,Jack Lebron,Prince Edward Island,Atlantic,Corporate,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.4,2010-06-18T00:00:00
632,4416,2012-06-29T00:00:00,Low,46,7441.29,0.1,Regular Air,2665.396,165.98,19.99,Erica Bern,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,0.37,2012-07-03T00:00:00
719,5153,2011-08-25T00:00:00,Critical,37,4896.93,0.04,Express Air,1467.82,128.24,12.65,Helen Abelman,Prince Edward Island,Atlantic,Home Office,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,0.36,2011-08-27T00:00:00
762,5446,2009-06-20T00:00:00,Low,42,433.68,0.07,Regular Air,44.1,10.98,4.8,Guy Armstrong,Prince Edward Island,Atlantic,Corporate,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6 x 9""""",Small Box,0.5,2009-06-27T00:00:00
1106,8131,2010-05-03T00:00:00,Critical,24,717.29,0.01,Regular Air,191.29,29.89,1.99,Helen Abelman,Prince Edward Island,Atlantic,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.77,2010-05-03T00:00:00
1225,8994,2009-04-07T00:00:00,Low,36,1423.35,0.1,Regular Air,-580.32,40.48,19.99,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.35,2009-04-09T00:00:00
1241,9027,2011-09-02T00:00:00,Low,30,932.892,0.05,Regular Air,458.982,35.99,0.99,Roy French,Prince Edward Island,Atlantic,Consumer,Technology,Telephones and Communication,Accessory31,Small Pack,0.57,2011-09-11T00:00:00
1264,9216,2011-04-14T00:00:00,Medium,36,5977.63,0.1,Delivery Truck,-86.68,180.98,55.24,Roy French,Prince Edward Island,Atlantic,Consumer,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.65,2011-04-16T00:00:00
1307,9574,2011-07-30T00:00:00,Medium,40,434.62,0.08,Regular Air,-68.977,11.5,7.19,Joy Smith,Prince Edward Island,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.57,2011-07-31T00:00:00
1442,10435,2010-08-10T00:00:00,Medium,38,871.25,0.06,Regular Air,-14.31,22.99,8.99,Evan Minnotte,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,0.58,2010-08-12T00:00:00
1443,10435,2010-08-10T00:00:00,Medium,46,537.87,0.05,Regular Air,-162.24,11.66,7.95,Evan Minnotte,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Hunt BOSTON� Vista� Battery-Operated Pencil Sharpener, Black",Small Pack,0.82,2010-08-11T00:00:00
1501,10851,2009-04-06T00:00:00,High,50,608.21,0.09,Regular Air,-175.13,12.88,4.59,Jenna Caffey,Prince Edward Island,Atlantic,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Martin-Yale Premier Letter Opener,Wrap Bag,0.36,2009-04-06T00:00:00
1503,10852,2010-10-26T00:00:00,High,17,285.84,0.02,Regular Air,-27.255,15.28,10.91,Harold Engle,Prince Edward Island,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.55,2010-10-28T00:00:00
1504,10852,2010-10-26T00:00:00,High,40,12450.48,0.01,Delivery Truck,3030.16,300.98,54.92,Harold Engle,Prince Edward Island,Atlantic,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Jumbo Box,0.58,2010-10-27T00:00:00
1560,11269,2012-05-26T00:00:00,Low,39,2083.0525,0.09,Express Air,354.96,65.99,5.99,Harold Engle,Prince Edward Island,Atlantic,Home Office,Technology,Telephones and Communication,i1000,Small Box,0.36,2012-05-30T00:00:00
1561,11269,2012-05-26T00:00:00,Low,49,233.28,0.04,Regular Air,112.35,4.91,0.5,Harold Engle,Prince Edward Island,Atlantic,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.67,2012-06-02T00:00:00
1572,11362,2012-09-10T00:00:00,Low,27,63.02,0.07,Regular Air,-119.66,2.18,5,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener,Wrap Bag,0.41,2012-09-12T00:00:00
1573,11362,2012-09-10T00:00:00,Low,9,6420.87,0.02,Regular Air,-690.21,699.99,24.49,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.57,2012-09-15T00:00:00
1574,11362,2012-09-10T00:00:00,Low,25,2407.693,0.04,Regular Air,424.143,110.99,8.99,Hilary Holden,Prince Edward Island,Atlantic,Corporate,Technology,Telephones and Communication,LX 677,Small Box,0.48,2012-09-14T00:00:00
1659,11968,2011-03-16T00:00:00,Low,31,109.49,0.04,Regular Air,26.09,3.38,0.85,Christopher Schild,Prince Edward Island,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter� Fluorescent Desk Style Markers,Wrap Bag,0.78,2011-03-16T00:00:00
6083,43109,2012-12-21T00:00:00,Critical,25,509.52,0.05,Regular Air,-145.78,20.97,6.5,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.41,2012-12-22T00:00:00
6084,43109,2012-12-21T00:00:00,Critical,10,97.02,0.06,Regular Air,-3.96,10.01,1.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,0.37,2012-12-22T00:00:00
6097,43203,2012-02-14T00:00:00,Not Specified,32,225.16,0.02,Regular Air,-33.69,6.68,5.2,Susan Vittorini,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1977,Small Box,0.48,2012-02-16T00:00:00
6103,43236,2010-07-03T00:00:00,Not Specified,20,205.33,0,Regular Air,10.68,9.77,6.02,Jamie Kunitz,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box,0.54,2010-07-05T00:00:00
